1:ID_1:ID,1:ID_1:dam,1:dam_1:ID,1:dam_1:dam
1.8385859645336589,-0.21288782378700574,-0.21288782378700574,4.306581010842441
1.4606358437842801,0.5226694997778953,0.5226694997778953,2.5064894868932734
0.43092002174100213,0.016809716103405772,0.016809716103405772,0.2857664859155176
3.004015242001334,2.281042535026025,2.281042535026025,1.9701268590899723
2.163492162900788,2.230837725681767,2.230837725681767,2.547246489985255
0.9414750271975769,0.8854122865411299,0.8854122865411299,1.1812929447330625
0.21291354421554193,0.11615874497185671,0.11615874497185671,0.23201103067325216
0.7777950236461734,0.1270885036766004,0.1270885036766004,0.4354214027517904
0.9738102063779228,0.46452708167115975,0.46452708167115975,0.5337891114006997
5.128768317322299,3.8783785359159038,3.8783785359159038,3.5327224416748155
1.9932673388597804,2.433476777503615,2.433476777503615,4.036801074948897
2.233462486352559,3.7216659633016054,3.7216659633016054,7.270450796136815
2.558359853105763,2.008521451723659,2.008521451723659,1.8125604496836998
3.172288241987089,0.153782645677611,0.153782645677611,2.5487958008325386
2.7112829377012595,0.7910255657968539,0.7910255657968539,1.0333271151509682
1.0542040748431902,-1.6684329554126043,-1.6684329554126043,6.471629286385911
1.9313986338659364,1.2969453722773754,1.2969453722773754,2.7274807346663104
1.710681889895946,1.254127364598913,1.254127364598913,1.0852062114973873
1.037871540451781,0.5237094069654041,0.5237094069654041,1.5867660482725454
0.6080729771961595,0.5739202937709847,0.5739202937709847,0.7908810190156083
5.744959172884915,1.1303305630561888,1.1303305630561888,0.754506030601922
1.3698380912198194,1.3112041345445373,1.3112041345445373,1.619822642004252
1.696092796918351,1.0559553116051132,1.0559553116051132,0.8110420338796813
0.37260752496146804,0.31238699319418967,0.31238699319418967,0.6220972671711746
1.1537123484681202,-0.22391505509579224,-0.22391505509579224,1.3818895629825796
5.7431657432579755,5.818768330415971,5.818768330415971,6.359409291225502
1.0330527453535503,1.546411621600681,1.546411621600681,4.621206408549955
35.34108951128446,15.526478621824598,15.526478621824598,7.085459762583094
0.3896191248545746,0.312018523729295,0.312018523729295,1.4141251341631906
1.6743384061406432,2.38716956658832,2.38716956658832,6.821251008227453
0.9306959719685252,0.23055733740529846,0.23055733740529846,1.770760435070775
4.686615082217422,-5.974212397190867,-5.974212397190867,10.04863648258545
5.4136740553599045,-0.8374296505230652,-0.8374296505230652,0.653063329537948
1.2130857959034667,0.6118955715129578,0.6118955715129578,0.7916863613326792
2.1732604272401326,0.6432258664096292,0.6432258664096292,2.0378688962262426
1.1066711647335943,0.4432324800314334,0.4432324800314334,0.8565079730896966
0.7065937822503361,0.4286224409743831,0.4286224409743831,0.7082825885820399
0.9403956295677705,0.8297551151295185,0.8297551151295185,1.085898241361445
1.0403047670843852,-0.030252366452050847,-0.030252366452050847,1.8969272215317987
2.7988517450974073,1.0031514174937064,1.0031514174937064,2.5522644878759166
2.052999597611748,1.44857002815804,1.44857002815804,1.5779689404995156
1.0862532059558414,0.5347583671284987,0.5347583671284987,1.3619551185273278
0.21357972936098082,0.27660780608761704,0.27660780608761704,1.2262980995295882
0.8869352050742195,0.42181610520555046,0.42181610520555046,2.0986653389448127
0.7157722282812992,0.6469878384658022,0.6469878384658022,1.0162658475838713
0.713099967117201,1.1914744759892035,1.1914744759892035,2.9029727740359044
4.226143488863843,3.91609165440439,3.91609165440439,4.048030133237438
1.6098483533328687,0.3220800127156843,0.3220800127156843,1.023033873646411
0.37269668220563035,0.3131252658415804,0.3131252658415804,0.4920507866769994
0.6562232661378885,0.24285905829621138,0.24285905829621138,2.3050607768361933
